,creation_source,opted_in_to_mailing_list,enabled_for_marketing_drip,org_id,email_domain,prev exp,no. of visits,result,inv_user_status,cr_year,cr_mon,week_no,day
9331,ORG_INVITE,0,1,25,gmail.com,0,1,False,False,2012,06,week1,Thursday
9332,PERSONAL_PROJECTS,0,0,358,cuvox.de,0,0,False,uninvited,2014,01,week1,Monday
9333,SIGNUP_GOOGLE_AUTH,0,0,354,gmail.com,0,1,False,uninvited,2014,03,week5,Monday
9334,SIGNUP,1,1,278,jourrapide.com,0,1,False,uninvited,2013,07,week3,Sunday
9335,SIGNUP,0,0,187,cuvox.de,0,1,False,uninvited,2014,05,week2,Tuesday
9336,ORG_INVITE,1,1,330,hotmail.com,1,1,False,False,2014,02,week4,Tuesday
9337,GUEST_INVITE,0,0,341,gmail.com,0,1,False,False,2013,04,week4,Sunday
9338,SIGNUP,1,0,349,cuvox.de,0,1,False,uninvited,2014,04,week2,Tuesday
9339,SIGNUP,0,0,77,gustr.com,0,1,False,uninvited,2013,07,week4,Sunday
9340,GUEST_INVITE,1,1,330,cuvox.de,0,1,False,False,2013,11,week3,Friday
9341,SIGNUP,1,0,262,hotmail.com,0,1,False,uninvited,2013,12,week5,Sunday
9342,GUEST_INVITE,0,0,11,gmail.com,0,14,True,False,2014,03,week2,Wednesday
9343,SIGNUP,1,1,116,cuvox.de,1,38,True,uninvited,2014,01,week2,Monday
9344,GUEST_INVITE,0,0,70,bztuu.com,0,305,True,False,2012,06,week1,Saturday
9345,PERSONAL_PROJECTS,0,1,155,gmail.com,0,289,True,uninvited,2013,05,week5,Wednesday
9346,PERSONAL_PROJECTS,1,0,341,hotmail.com,0,1,False,uninvited,2014,04,week3,Thursday
9347,ORG_INVITE,0,0,11,gmail.com,0,1,False,False,2014,02,week3,Tuesday
9348,ORG_INVITE,0,0,19,hozfa.com,0,8,False,False,2012,07,week2,Tuesday
9349,PERSONAL_PROJECTS,0,0,220,gmail.com,0,1,False,uninvited,2013,09,week1,Thursday
9350,ORG_INVITE,1,0,57,gustr.com,0,0,False,False,2014,04,week4,Saturday
9351,SIGNUP_GOOGLE_AUTH,0,0,398,gmail.com,0,1,False,uninvited,2014,05,week4,Friday
9352,ORG_INVITE,1,0,45,yahoo.com,0,1,False,False,2014,03,week2,Saturday
9353,SIGNUP_GOOGLE_AUTH,0,0,17,gmail.com,0,1,False,uninvited,2014,03,week2,Thursday
9354,ORG_INVITE,0,0,284,gmail.com,0,1,False,False,2013,12,week2,Sunday
9355,SIGNUP,0,1,1,jourrapide.com,0,1,False,uninvited,2012,09,week3,Friday
9356,GUEST_INVITE,0,0,1,yahoo.com,0,1,False,False,2013,12,week2,Saturday
9357,SIGNUP_GOOGLE_AUTH,0,0,110,gmail.com,0,224,True,uninvited,2013,04,week2,Wednesday
9358,ORG_INVITE,0,0,289,gmail.com,0,12,True,False,2014,03,week4,Monday
9359,ORG_INVITE,0,0,360,yahoo.com,0,1,False,False,2013,11,week5,Friday
9360,SIGNUP_GOOGLE_AUTH,0,0,52,gmail.com,0,1,False,uninvited,2014,01,week3,Friday
9361,GUEST_INVITE,0,0,22,gustr.com,0,9,True,False,2013,03,week1,Sunday
9362,ORG_INVITE,0,0,42,gmail.com,0,1,False,True,2012,12,week3,Friday
9363,PERSONAL_PROJECTS,0,0,260,hotmail.com,0,1,False,uninvited,2014,04,week1,Sunday
9364,ORG_INVITE,0,0,414,cuvox.de,0,1,False,False,2013,03,week2,Tuesday
9365,GUEST_INVITE,1,0,278,gustr.com,0,0,False,False,2014,01,week1,Friday
9366,ORG_INVITE,1,0,137,gmail.com,0,0,False,False,2013,01,week2,Saturday
9367,SIGNUP,1,1,337,gmail.com,0,1,False,uninvited,2012,08,week1,Monday
9368,GUEST_INVITE,0,0,116,cuvox.de,0,0,False,False,2013,04,week2,Monday
9369,SIGNUP_GOOGLE_AUTH,0,0,270,gmail.com,0,1,False,uninvited,2014,04,week5,Wednesday
9370,GUEST_INVITE,0,0,2,yahoo.com,0,1,False,False,2012,12,week4,Friday
9371,ORG_INVITE,0,0,77,cuvox.de,0,0,False,False,2013,03,week4,Wednesday
9372,PERSONAL_PROJECTS,0,0,266,gustr.com,0,0,False,uninvited,2012,12,week4,Sunday
9373,PERSONAL_PROJECTS,0,0,4,yahoo.com,0,157,True,uninvited,2012,11,week4,Saturday
9374,PERSONAL_PROJECTS,0,0,45,yahoo.com,0,0,False,uninvited,2014,05,week5,Thursday
9375,SIGNUP,0,0,277,cuvox.de,0,1,False,uninvited,2012,12,week5,Monday
9376,GUEST_INVITE,1,0,0,jourrapide.com,0,0,False,False,2012,12,week1,Tuesday
9377,GUEST_INVITE,0,0,332,hotmail.com,0,1,False,True,2014,04,week2,Monday
9378,ORG_INVITE,1,0,33,yahoo.com,0,1,False,True,2013,06,week2,Thursday
9379,GUEST_INVITE,0,0,107,gustr.com,0,0,False,False,2012,09,week4,Saturday
9380,ORG_INVITE,0,0,62,cuvox.de,0,300,True,True,2013,01,week1,Thursday
9381,ORG_INVITE,0,0,326,gustr.com,0,1,False,False,2014,04,week4,Monday
9382,SIGNUP,0,0,221,hotmail.com,0,32,True,uninvited,2014,01,week1,Wednesday
9383,ORG_INVITE,1,1,328,jourrapide.com,0,1,False,False,2012,08,week5,Thursday
9384,SIGNUP,0,0,37,hotmail.com,0,1,False,uninvited,2013,08,week2,Tuesday
9385,ORG_INVITE,0,0,61,gustr.com,0,1,False,True,2012,11,week3,Monday
9386,ORG_INVITE,0,0,368,yahoo.com,0,2,False,True,2014,05,week2,Tuesday
9387,ORG_INVITE,0,0,98,gustr.com,0,0,False,False,2013,04,week4,Sunday
9388,ORG_INVITE,1,0,116,hotmail.com,0,2,False,False,2013,12,week1,Wednesday
9389,GUEST_INVITE,0,0,188,cuvox.de,0,38,True,False,2012,11,week1,Friday
9390,SIGNUP_GOOGLE_AUTH,0,0,108,gmail.com,0,1,False,uninvited,2012,10,week2,Tuesday
9391,SIGNUP,0,1,0,gmail.com,0,1,False,uninvited,2012,09,week2,Friday
9392,SIGNUP,1,1,382,yahoo.com,0,1,False,uninvited,2014,03,week2,Monday
9393,ORG_INVITE,0,0,140,cvvth.com,0,1,False,False,2012,06,week1,Saturday
9394,SIGNUP,1,1,407,yahoo.com,0,1,False,uninvited,2014,04,week3,Thursday
9395,ORG_INVITE,0,0,266,gustr.com,0,1,False,False,2014,02,week3,Sunday
9396,SIGNUP,0,0,3,gustr.com,0,0,False,uninvited,2012,10,week3,Thursday
9397,GUEST_INVITE,1,0,155,gmail.com,0,1,False,False,2014,03,week4,Tuesday
9398,ORG_INVITE,0,1,57,jourrapide.com,0,0,False,True,2013,05,week4,Monday
9399,GUEST_INVITE,0,0,320,jourrapide.com,0,362,True,True,2012,08,week4,Wednesday
9400,ORG_INVITE,0,0,32,yahoo.com,0,0,False,False,2013,10,week4,Monday
9401,ORG_INVITE,0,0,317,yahoo.com,0,581,True,False,2012,06,week3,Saturday
9402,GUEST_INVITE,0,0,72,yahoo.com,0,1,False,False,2013,10,week1,Sunday
9403,SIGNUP_GOOGLE_AUTH,0,0,153,gmail.com,0,1,False,uninvited,2013,07,week5,Wednesday
9404,GUEST_INVITE,0,0,168,yahoo.com,0,1,False,False,2013,04,week2,Sunday
9405,SIGNUP_GOOGLE_AUTH,0,0,7,gmail.com,0,1,False,uninvited,2013,05,week2,Tuesday
9406,SIGNUP,0,0,291,gmail.com,1,1,False,uninvited,2012,10,week3,Friday
9407,SIGNUP,0,0,53,gmail.com,0,1,False,uninvited,2013,09,week1,Monday
9408,ORG_INVITE,0,0,373,gmail.com,0,1,False,False,2013,10,week1,Monday
9409,SIGNUP_GOOGLE_AUTH,0,0,132,gmail.com,0,1,False,uninvited,2013,03,week5,Friday
9410,SIGNUP_GOOGLE_AUTH,0,0,163,gmail.com,0,1,False,uninvited,2013,06,week1,Tuesday
9411,GUEST_INVITE,0,0,167,hotmail.com,0,0,False,False,2013,03,week1,Wednesday
9412,PERSONAL_PROJECTS,0,0,9,vgrpz.com,0,1,False,uninvited,2013,08,week1,Tuesday
9413,SIGNUP,0,0,83,yahoo.com,0,0,False,uninvited,2012,10,week1,Wednesday
9414,SIGNUP,0,0,210,ozhnt.com,0,0,False,uninvited,2014,05,week3,Saturday
9415,ORG_INVITE,0,0,275,yahoo.com,0,1,False,False,2014,05,week3,Wednesday
9416,SIGNUP,1,1,272,cuvox.de,0,1,False,uninvited,2013,09,week2,Tuesday
9417,PERSONAL_PROJECTS,0,0,98,ucynu.com,0,1,False,uninvited,2013,10,week2,Tuesday
9418,ORG_INVITE,1,1,41,cuvox.de,0,2,False,False,2014,04,week4,Monday
9419,GUEST_INVITE,0,0,106,hotmail.com,0,0,False,False,2012,09,week3,Thursday
9420,ORG_INVITE,1,1,184,yahoo.com,0,0,False,False,2014,04,week3,Saturday
9421,SIGNUP,0,0,391,gustr.com,0,0,False,uninvited,2013,10,week4,Friday
9422,GUEST_INVITE,0,0,366,gmail.com,0,175,True,False,2013,08,week4,Wednesday
9423,PERSONAL_PROJECTS,0,0,328,gfhuf.com,0,0,False,uninvited,2014,04,week4,Wednesday
9424,GUEST_INVITE,1,0,333,gmail.com,0,4,False,False,2012,10,week5,Tuesday
9425,ORG_INVITE,0,0,278,yahoo.com,0,1,False,False,2014,03,week1,Monday
9426,PERSONAL_PROJECTS,0,0,393,hotmail.com,0,0,False,uninvited,2014,02,week2,Wednesday
9427,ORG_INVITE,0,0,18,jlfoe.com,0,0,False,True,2013,10,week2,Friday
9428,ORG_INVITE,1,0,80,gmail.com,0,0,False,True,2013,11,week1,Saturday
9429,ORG_INVITE,0,1,23,hotmail.com,0,1,False,False,2013,02,week4,Monday
9430,ORG_INVITE,0,0,324,jourrapide.com,0,0,False,False,2014,03,week2,Tuesday
9431,GUEST_INVITE,0,0,11,jourrapide.com,0,14,True,False,2014,02,week4,Saturday
9432,ORG_INVITE,0,0,347,gustr.com,0,1,False,False,2014,01,week1,Friday
9433,ORG_INVITE,1,0,118,hotmail.com,0,442,True,False,2012,06,week2,Wednesday
9434,ORG_INVITE,1,0,202,gustr.com,0,26,True,False,2013,06,week5,Saturday
9435,GUEST_INVITE,0,0,164,hotmail.com,0,177,True,False,2013,02,week2,Sunday
9436,ORG_INVITE,0,0,30,gmail.com,0,0,False,False,2012,11,week4,Wednesday
9437,SIGNUP_GOOGLE_AUTH,1,1,99,gmail.com,0,1,False,uninvited,2014,01,week4,Sunday
9438,GUEST_INVITE,0,0,2,gmail.com,0,1,False,False,2012,06,week4,Sunday
9439,ORG_INVITE,1,0,142,gustr.com,0,1,False,False,2013,09,week2,Tuesday
9440,SIGNUP,0,0,96,gustr.com,0,1,False,uninvited,2013,11,week5,Saturday
9441,ORG_INVITE,0,0,241,yahoo.com,0,7,False,False,2013,02,week4,Friday
9442,GUEST_INVITE,0,0,99,gmail.com,1,2,False,False,2013,07,week1,Saturday
9443,ORG_INVITE,1,1,3,etgai.com,0,1,False,False,2013,02,week1,Tuesday
9444,SIGNUP,0,0,34,gmail.com,0,37,True,uninvited,2014,02,week3,Friday
9445,SIGNUP_GOOGLE_AUTH,0,1,12,gmail.com,0,1,False,uninvited,2013,03,week2,Sunday
9446,GUEST_INVITE,1,0,384,hotmail.com,0,0,False,False,2012,12,week1,Thursday
9447,SIGNUP,0,0,173,cgdsi.com,0,0,False,uninvited,2013,07,week2,Tuesday
9448,SIGNUP_GOOGLE_AUTH,0,0,137,gmail.com,0,1,False,uninvited,2012,07,week1,Monday
9449,GUEST_INVITE,0,0,78,jourrapide.com,0,451,True,True,2012,10,week3,Tuesday
9450,ORG_INVITE,0,0,98,gmail.com,0,1,False,False,2013,09,week1,Sunday
9451,GUEST_INVITE,0,0,250,gustr.com,0,1,False,False,2013,06,week2,Thursday
9452,SIGNUP,0,0,1,gmail.com,0,1,False,uninvited,2013,04,week4,Wednesday
9453,ORG_INVITE,0,0,83,gmail.com,1,1,False,False,2014,01,week2,Monday
9454,ORG_INVITE,0,0,4,gmail.com,0,1,False,False,2012,10,week1,Saturday
9455,PERSONAL_PROJECTS,1,0,323,hotmail.com,1,0,False,uninvited,2014,03,week1,Sunday
9456,ORG_INVITE,0,1,17,cuvox.de,0,1,False,False,2013,11,week2,Monday
9457,PERSONAL_PROJECTS,0,1,5,yahoo.com,0,0,False,uninvited,2014,05,week3,Wednesday
9458,ORG_INVITE,0,0,54,gmail.com,0,1,False,False,2013,08,week1,Tuesday
9459,PERSONAL_PROJECTS,1,0,10,gmail.com,0,0,False,uninvited,2012,07,week4,Friday
9460,SIGNUP,1,1,35,cuvox.de,0,93,True,uninvited,2013,09,week1,Saturday
9461,GUEST_INVITE,0,0,123,ubsnl.com,0,0,False,False,2013,09,week2,Friday
9462,ORG_INVITE,0,0,54,cuvox.de,0,1,False,False,2013,10,week4,Wednesday
9463,ORG_INVITE,0,0,145,dbxmo.com,1,184,True,False,2013,03,week5,Sunday
9464,SIGNUP,0,0,121,cuvox.de,0,1,False,uninvited,2014,04,week3,Wednesday
9465,PERSONAL_PROJECTS,0,0,191,yahoo.com,0,0,False,uninvited,2014,02,week1,Thursday
9466,ORG_INVITE,0,0,28,hotmail.com,0,1,False,False,2013,08,week5,Saturday
9467,SIGNUP_GOOGLE_AUTH,0,0,100,gmail.com,1,1,False,uninvited,2013,08,week2,Tuesday
9468,PERSONAL_PROJECTS,0,0,246,cdkrd.com,0,0,False,uninvited,2014,05,week4,Tuesday
9469,PERSONAL_PROJECTS,0,0,40,hotmail.com,0,88,True,uninvited,2013,10,week1,Monday
9470,GUEST_INVITE,0,0,29,yahoo.com,0,0,False,False,2014,01,week3,Thursday
9471,SIGNUP_GOOGLE_AUTH,1,1,288,gmail.com,0,1,False,uninvited,2013,04,week1,Wednesday
9472,SIGNUP,1,1,7,yahoo.com,0,1,False,uninvited,2014,04,week4,Sunday
9473,ORG_INVITE,0,0,19,yahoo.com,0,1,False,False,2013,01,week3,Friday
9474,GUEST_INVITE,0,0,0,gmail.com,0,1,False,False,2014,05,week5,Friday
9475,PERSONAL_PROJECTS,1,0,346,gustr.com,0,0,False,uninvited,2012,06,week4,Friday
9476,ORG_INVITE,0,0,3,yahoo.com,0,11,True,False,2013,11,week2,Monday
9477,ORG_INVITE,0,0,4,cuvox.de,0,1,False,False,2012,08,week3,Friday
9478,GUEST_INVITE,0,0,15,gmail.com,0,71,True,True,2013,11,week4,Wednesday
9479,ORG_INVITE,0,0,88,hotmail.com,0,1,False,False,2012,08,week1,Tuesday
9480,GUEST_INVITE,1,1,388,hotmail.com,0,31,True,True,2012,06,week2,Wednesday
9481,SIGNUP_GOOGLE_AUTH,0,0,267,gmail.com,0,1,False,uninvited,2014,05,week5,Friday
9482,SIGNUP,0,0,22,yahoo.com,0,1,False,uninvited,2014,05,week1,Wednesday
9483,ORG_INVITE,1,0,21,jourrapide.com,0,1,False,True,2014,02,week4,Thursday
9484,PERSONAL_PROJECTS,0,0,207,gmail.com,0,1,False,uninvited,2014,01,week4,Thursday
9485,SIGNUP_GOOGLE_AUTH,1,1,331,gmail.com,0,8,True,uninvited,2012,09,week2,Friday
9486,SIGNUP,0,0,298,gustr.com,0,0,False,uninvited,2013,07,week2,Friday
9487,ORG_INVITE,0,0,50,yahoo.com,0,1,False,False,2014,04,week2,Friday
9488,SIGNUP_GOOGLE_AUTH,0,0,6,gmail.com,0,1,False,uninvited,2014,01,week1,Tuesday
9489,ORG_INVITE,0,0,147,jourrapide.com,0,0,False,False,2013,03,week1,Thursday
9490,SIGNUP,1,0,336,gustr.com,0,0,False,uninvited,2014,04,week1,Wednesday
9491,GUEST_INVITE,0,0,29,ruxgl.com,0,1,False,False,2013,10,week1,Wednesday
9492,SIGNUP,1,0,15,gustr.com,0,1,False,uninvited,2013,07,week4,Sunday
9493,ORG_INVITE,0,0,228,jourrapide.com,0,1,False,False,2013,12,week4,Monday
9494,SIGNUP,0,0,59,gmail.com,0,23,True,uninvited,2014,02,week4,Sunday
9495,ORG_INVITE,0,0,14,gmail.com,0,1,False,True,2014,04,week4,Friday
9496,PERSONAL_PROJECTS,0,0,300,yahoo.com,0,0,False,uninvited,2012,11,week1,Saturday
9497,SIGNUP_GOOGLE_AUTH,0,0,169,gmail.com,0,1,False,uninvited,2012,07,week2,Saturday
9498,SIGNUP,0,0,222,hiqhn.com,0,0,False,uninvited,2013,11,week2,Sunday
9499,SIGNUP_GOOGLE_AUTH,0,0,2,gmail.com,0,1,False,uninvited,2013,09,week2,Thursday
9500,GUEST_INVITE,0,0,263,yahoo.com,0,1,False,False,2014,04,week2,Friday
9501,ORG_INVITE,0,0,78,xvlsf.com,0,0,False,False,2013,08,week2,Wednesday
9502,ORG_INVITE,0,0,3,jourrapide.com,0,0,False,False,2013,12,week3,Wednesday
9503,GUEST_INVITE,0,0,188,hotmail.com,0,102,True,True,2013,06,week5,Saturday
9504,PERSONAL_PROJECTS,0,0,276,jmgvn.com,0,0,False,uninvited,2014,03,week4,Thursday
9505,ORG_INVITE,0,0,34,gustr.com,0,4,False,False,2012,12,week5,Sunday
9506,PERSONAL_PROJECTS,1,0,178,gmail.com,0,0,False,uninvited,2014,01,week1,Friday
9507,GUEST_INVITE,0,0,218,gmail.com,0,0,False,True,2013,12,week5,Sunday
9508,PERSONAL_PROJECTS,0,0,108,jourrapide.com,0,1,False,uninvited,2012,06,week5,Friday
9509,ORG_INVITE,0,1,240,cuvox.de,0,23,True,False,2012,06,week3,Thursday
9510,SIGNUP_GOOGLE_AUTH,0,0,41,gmail.com,0,1,False,uninvited,2012,11,week1,Thursday
9511,SIGNUP_GOOGLE_AUTH,0,0,110,gmail.com,0,1,False,uninvited,2013,07,week5,Tuesday
9512,SIGNUP,0,0,393,wpkdm.com,0,1,False,uninvited,2013,09,week1,Sunday
9513,ORG_INVITE,1,0,17,yeyhm.com,0,0,False,False,2012,11,week4,Wednesday
9514,PERSONAL_PROJECTS,1,0,29,yahoo.com,0,1,False,uninvited,2013,04,week3,Friday
9515,ORG_INVITE,0,0,177,yahoo.com,0,1,False,False,2013,06,week2,Thursday
9516,ORG_INVITE,1,0,176,qhntg.com,0,1,False,False,2012,10,week1,Monday
9517,PERSONAL_PROJECTS,0,0,283,jinru.com,0,0,False,uninvited,2014,04,week2,Wednesday
9518,SIGNUP_GOOGLE_AUTH,0,0,166,gmail.com,0,1,False,uninvited,2013,07,week3,Friday
9519,GUEST_INVITE,0,0,1,gmail.com,0,1,False,False,2013,09,week1,Sunday
9520,PERSONAL_PROJECTS,0,0,334,yahoo.com,0,0,False,uninvited,2013,06,week1,Friday
9521,ORG_INVITE,1,1,32,gmail.com,0,2,False,False,2013,11,week1,Saturday
9522,SIGNUP,0,0,61,gmail.com,0,0,False,uninvited,2013,11,week3,Thursday
9523,ORG_INVITE,0,0,31,huekm.com,0,13,True,False,2014,01,week4,Thursday
9524,ORG_INVITE,0,0,16,cuvox.de,0,1,False,False,2012,11,week4,Tuesday
9525,ORG_INVITE,0,0,52,gustr.com,0,1,False,False,2013,06,week1,Saturday
9526,ORG_INVITE,1,1,348,yahoo.com,0,2,False,False,2013,09,week3,Sunday
9527,GUEST_INVITE,0,0,42,cuvox.de,1,3,False,False,2013,09,week4,Monday
9528,PERSONAL_PROJECTS,1,1,254,yahoo.com,0,0,False,uninvited,2013,01,week4,Friday
9529,SIGNUP,0,0,33,hotmail.com,0,1,False,uninvited,2014,05,week3,Friday
9530,SIGNUP,0,0,46,yahoo.com,1,1,False,uninvited,2014,03,week5,Sunday
9531,PERSONAL_PROJECTS,1,1,219,yahoo.com,0,319,True,uninvited,2012,07,week5,Sunday
9532,ORG_INVITE,0,0,378,gustr.com,0,1,False,False,2014,01,week2,Sunday
9533,ORG_INVITE,0,0,160,yahoo.com,0,0,False,True,2012,12,week4,Sunday
9534,GUEST_INVITE,0,0,345,yahoo.com,0,291,True,False,2012,09,week4,Saturday
9535,ORG_INVITE,0,0,3,yahoo.com,0,0,False,False,2014,02,week4,Sunday
9536,GUEST_INVITE,0,0,341,hufmv.com,0,1,False,False,2013,12,week1,Thursday
9537,ORG_INVITE,1,0,307,hotmail.com,0,0,False,False,2013,01,week1,Wednesday
9538,SIGNUP_GOOGLE_AUTH,1,1,115,gmail.com,0,1,False,uninvited,2013,06,week1,Thursday
9539,SIGNUP,0,0,343,cuvox.de,0,394,True,uninvited,2012,09,week3,Saturday
9540,ORG_INVITE,0,0,33,gustr.com,0,1,False,True,2013,10,week1,Friday
9541,GUEST_INVITE,1,1,33,jourrapide.com,0,35,True,False,2014,01,week3,Thursday
9542,ORG_INVITE,1,0,397,xuifc.com,0,1,False,False,2013,11,week1,Wednesday
9543,SIGNUP,0,0,3,gmail.com,0,1,False,uninvited,2014,03,week4,Saturday
9544,GUEST_INVITE,0,0,52,ibgbo.com,0,1,False,False,2013,07,week3,Tuesday
9545,PERSONAL_PROJECTS,1,0,275,gmail.com,0,4,False,uninvited,2014,03,week4,Friday
9546,SIGNUP,1,1,22,hotmail.com,0,4,False,uninvited,2013,09,week2,Saturday
9547,PERSONAL_PROJECTS,0,0,85,gmail.com,0,0,False,uninvited,2012,09,week3,Tuesday
9548,GUEST_INVITE,0,0,2,yahoo.com,0,0,False,False,2012,12,week3,Monday
9549,SIGNUP,0,0,155,gustr.com,0,1,False,uninvited,2013,04,week4,Friday
9550,SIGNUP,1,0,161,hotmail.com,1,0,False,uninvited,2013,12,week2,Monday
9551,ORG_INVITE,1,0,0,gmail.com,0,1,False,False,2013,10,week5,Thursday
9552,PERSONAL_PROJECTS,0,0,254,bciky.com,0,0,False,uninvited,2013,11,week3,Saturday
9553,ORG_INVITE,1,0,157,jourrapide.com,0,1,False,False,2014,04,week4,Sunday
9554,ORG_INVITE,1,0,24,jourrapide.com,0,1,False,False,2012,11,week2,Friday
9555,PERSONAL_PROJECTS,0,0,7,cuvox.de,0,0,False,uninvited,2014,05,week2,Saturday
9556,GUEST_INVITE,0,1,10,wedfp.com,0,1,False,False,2013,06,week1,Tuesday
9557,SIGNUP,0,0,80,pjcjm.com,0,237,True,uninvited,2012,10,week1,Friday
9558,ORG_INVITE,1,0,101,hotmail.com,0,142,True,False,2013,02,week4,Saturday
9559,ORG_INVITE,0,0,85,gmail.com,0,1,False,True,2013,12,week3,Sunday
9560,SIGNUP_GOOGLE_AUTH,0,0,53,gmail.com,0,1,False,uninvited,2012,09,week3,Thursday
9561,SIGNUP,1,0,50,yahoo.com,0,1,False,uninvited,2013,05,week3,Saturday
9562,PERSONAL_PROJECTS,0,0,129,hotmail.com,0,0,False,uninvited,2013,07,week3,Sunday
9563,SIGNUP,1,1,66,yahoo.com,0,1,False,uninvited,2013,12,week2,Saturday
9564,PERSONAL_PROJECTS,0,0,367,gmail.com,0,1,False,uninvited,2013,11,week2,Friday
9565,GUEST_INVITE,0,1,66,jourrapide.com,0,0,False,False,2013,09,week2,Monday
9566,SIGNUP_GOOGLE_AUTH,1,1,19,gmail.com,1,1,False,uninvited,2014,05,week1,Wednesday
9567,ORG_INVITE,0,0,24,cuvox.de,0,0,False,False,2013,01,week3,Saturday
9568,ORG_INVITE,0,0,129,hotmail.com,0,1,False,False,2014,02,week4,Wednesday
9569,ORG_INVITE,1,0,0,wpmpp.com,0,1,False,False,2013,10,week4,Saturday
9570,GUEST_INVITE,0,0,388,gmail.com,0,4,True,True,2012,08,week4,Monday
9571,ORG_INVITE,0,0,229,gustr.com,0,1,False,False,2012,12,week3,Saturday
9572,SIGNUP,1,1,362,cuvox.de,0,1,False,uninvited,2013,10,week3,Wednesday
9573,SIGNUP_GOOGLE_AUTH,0,0,405,gmail.com,0,1,False,uninvited,2014,05,week4,Saturday
9574,PERSONAL_PROJECTS,0,0,6,jourrapide.com,0,0,False,uninvited,2014,04,week1,Friday
9575,GUEST_INVITE,0,0,329,aipbl.com,0,1,False,False,2013,01,week3,Wednesday
9576,ORG_INVITE,0,0,238,gustr.com,0,0,False,False,2012,07,week1,Friday
9577,ORG_INVITE,0,0,41,bfukq.com,0,1,False,True,2014,01,week5,Wednesday
9578,PERSONAL_PROJECTS,1,0,66,gmail.com,0,1,False,uninvited,2013,02,week2,Saturday
9579,ORG_INVITE,1,1,123,gmail.com,0,7,True,False,2014,05,week2,Saturday
9580,PERSONAL_PROJECTS,0,0,82,yahoo.com,0,0,False,uninvited,2012,09,week4,Thursday
9581,GUEST_INVITE,0,0,298,yahoo.com,0,409,True,False,2013,01,week1,Tuesday
9582,GUEST_INVITE,1,1,39,cuvox.de,0,1,False,False,2013,10,week4,Monday
9583,SIGNUP,0,0,195,hotmail.com,0,299,True,uninvited,2013,01,week2,Monday
9584,ORG_INVITE,0,0,0,gmail.com,0,0,False,False,2014,02,week1,Wednesday
9585,ORG_INVITE,0,0,275,cuvox.de,0,1,False,False,2012,11,week1,Monday
9586,SIGNUP,1,0,106,jourrapide.com,1,1,False,uninvited,2013,03,week5,Friday
9587,GUEST_INVITE,1,1,352,yahoo.com,0,1,False,False,2014,03,week1,Monday
9588,SIGNUP_GOOGLE_AUTH,0,0,177,gmail.com,0,1,False,uninvited,2012,07,week3,Tuesday
9589,ORG_INVITE,0,0,143,hotmail.com,0,0,False,False,2012,10,week2,Thursday
9590,SIGNUP,0,0,25,gmail.com,0,206,True,uninvited,2013,07,week1,Saturday
9591,PERSONAL_PROJECTS,0,0,1,yahoo.com,0,0,False,uninvited,2013,09,week1,Monday
9592,ORG_INVITE,0,0,92,cuvox.de,0,9,True,False,2012,10,week5,Wednesday
9593,ORG_INVITE,1,0,134,yahoo.com,0,1,False,False,2014,03,week5,Monday
9594,GUEST_INVITE,0,0,347,jourrapide.com,0,1,False,False,2012,11,week1,Saturday
9595,ORG_INVITE,0,0,68,cuvox.de,0,1,False,False,2012,07,week1,Tuesday
9596,PERSONAL_PROJECTS,0,0,33,cuvox.de,0,63,True,uninvited,2013,11,week1,Sunday
9597,GUEST_INVITE,0,0,344,jourrapide.com,0,0,False,False,2012,09,week3,Tuesday
9598,SIGNUP,0,0,168,jourrapide.com,0,1,False,uninvited,2013,07,week3,Sunday
9599,SIGNUP,0,0,335,cuvox.de,0,1,False,uninvited,2013,06,week2,Tuesday
9600,ORG_INVITE,1,0,121,yahoo.com,0,400,True,False,2012,06,week2,Wednesday
9601,SIGNUP_GOOGLE_AUTH,0,0,314,gmail.com,0,1,False,uninvited,2012,08,week4,Monday
9602,ORG_INVITE,0,0,1,lrdlx.com,0,1,False,False,2013,07,week2,Monday
9603,PERSONAL_PROJECTS,0,0,310,yahoo.com,0,0,False,uninvited,2013,06,week1,Tuesday
9604,ORG_INVITE,0,0,98,gmail.com,0,1,False,False,2013,06,week4,Friday
9605,GUEST_INVITE,0,0,240,gmail.com,0,0,False,False,2012,12,week2,Saturday
9606,PERSONAL_PROJECTS,0,0,174,hotmail.com,0,0,False,uninvited,2012,06,week4,Sunday
9607,PERSONAL_PROJECTS,1,1,135,ubtto.com,0,0,False,uninvited,2012,07,week5,Monday
9608,SIGNUP_GOOGLE_AUTH,0,0,109,gmail.com,0,1,False,uninvited,2012,08,week4,Wednesday
9609,PERSONAL_PROJECTS,0,0,37,cuvox.de,0,0,False,uninvited,2013,04,week2,Thursday
9610,SIGNUP,0,0,362,cuvox.de,0,1,False,uninvited,2013,11,week5,Friday
9611,SIGNUP,0,0,157,jourrapide.com,0,1,False,uninvited,2013,01,week4,Thursday
9612,SIGNUP_GOOGLE_AUTH,0,0,1,gmail.com,0,1,False,uninvited,2014,01,week3,Tuesday
9613,SIGNUP_GOOGLE_AUTH,0,0,0,gmail.com,0,1,False,uninvited,2014,05,week3,Sunday
9614,ORG_INVITE,1,1,7,yahoo.com,0,127,True,False,2013,04,week4,Thursday
